tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
196627	Corynebacterium glutamicum ATCC 13032	1020505	0	live	murA	CGL_RS12745, NCgl2470	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	UDP-N-acetylglucosamine 1-carboxyvinyltransferase			NC_003450.3	2718434	2719690	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019571	0	live	metK	CGL_RS08015, NCgl1541	methionine adenosyltransferase	methionine adenosyltransferase			NC_003450.3	1699174	1700397	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020621	0	live	CGL_RS13335	CGL_RS13335, NCgl2582	acetoin reductase	acetoin reductase			NC_003450.3	2841076	2841852	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020481	0	live	nadE	CGL_RS12590, NCgl2446	ammonia-dependent NAD(+) synthetase	ammonia-dependent NAD(+) synthetase			NC_003450.3	2681547	2682380	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021246	0	live	CGL_RS00945	CGL_RS00945, NCgl0178	sugar porter family MFS transporter	sugar porter family MFS transporter			NC_003450.3	190700	192175	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020740	0	live	CGL_RS13935	CGL_RS13935, NCgl2699	heat shock protein transcriptional repressor HspR	heat shock protein transcriptional repressor HspR			NC_003450.3	2982021	2982461	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019619	0	live	CGL_RS08245	CGL_RS08245, NCgl1588	putative Ig domain-containing protein	putative Ig domain-containing protein			NC_003450.3	1751497	1752054	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021503	0	live	tuf	CGL_RS02540, NCgl0480	elongation factor Tu	elongation factor Tu			NC_003450.3	526376	527566	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021403	0	live	murB	CGL_RS01835, NCgl0346	UDP-N-acetylmuramate dehydrogenase	UDP-N-acetylmuramate dehydrogenase			NC_003450.3	374833	375840	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020052	0	live	CGL_RS10425	CGL_RS10425, NCgl2020	histidinol-phosphate transaminase	histidinol-phosphate transaminase			NC_003450.3	2216491	2217591	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019501	0	live	scpA	CGL_RS07665, NCgl1471	methylmalonyl-CoA mutase	methylmalonyl-CoA mutase			NC_003450.3	1612231	1614444	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019195	0	live	atpD	CGL_RS06040, NCgl1165	F0F1 ATP synthase subunit beta	F0F1 ATP synthase subunit beta			NC_003450.3	1277688	1279139	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019092	0	live	aroP	CGL_RS05525, NCgl1062	aromatic amino acid transport protein AroP	aromatic amino acid transport protein AroP			NC_003450.3	1153292	1154683	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018799	0	live	smpB	CGL_RS04020, NCgl0770	SsrA-binding protein SmpB	SsrA-binding protein SmpB			NC_003450.3	846137	846631	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018688	0	live	CGL_RS03440	CGL_RS03440, NCgl0659	pyruvate carboxylase	pyruvate carboxylase			NC_003450.3	705211	708633	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021441	0	live	CGL_RS02160	CGL_RS02160, NCgl0410	50S ribosomal protein L7/L12	50S ribosomal protein L7/L12			NC_003450.3	447395	447670	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019176	0	live	CGL_RS05945	CGL_RS05945, NCgl1146	CNNM domain-containing protein	CNNM domain-containing protein			NC_003450.3	1256848	1257858	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018693	0	live	prpD	CGL_RS03465, NCgl0664	2-methylcitrate dehydratase PrpD	2-methylcitrate dehydratase PrpD			NC_003450.3	712738	714234	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019253	0	live	ilvN	CGL_RS06335, NCgl1223	acetolactate synthase small subunit	acetolactate synthase small subunit			NC_003450.3	1340025	1340543	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020757	0	live	cysD	CGL_RS14015, NCgl2716	sulfate adenylyltransferase subunit CysD	sulfate adenylyltransferase subunit CysD			NC_003450.3	3001540	3002454	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021328	0	live	crgA	CGL_RS00230, NCgl0039	cell division protein CrgA	cell division protein CrgA			NC_003450.3	40186	40458	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020860	0	live	lldD	CGL_RS14525, NCgl2817	quinone-dependent L-lactate dehydrogenase	quinone-dependent L-lactate dehydrogenase			NC_003450.3	3119621	3120883	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020573	0	live	otsB	CGL_RS13110, NCgl2537	trehalose-phosphatase	trehalose-phosphatase			NC_003450.3	2794871	2795641	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019577	0	live	carB	CGL_RS08045, NCgl1547	carbamoyl-phosphate synthase large subunit	carbamoyl-phosphate synthase large subunit			NC_003450.3	1704356	1707697	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019385	0	live	CGL_RS07060	CGL_RS07060, NCgl1355	HAD-IIA family hydrolase	HAD-IIA family hydrolase			NC_003450.3	1486042	1487028	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021348	0	live	recF	CGL_RS00015, NCgl0003	DNA replication/repair protein RecF	DNA replication/repair protein RecF			NC_003450.3	3585	4769	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021141	0	live	CGL_RS00475	CGL_RS00475, NCgl0084	urease subunit beta	urease subunit beta			NC_003450.3	91503	91991	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020372	0	live	CGL_RS12015	CGL_RS12015, NCgl2339	DsbA family protein	DsbA family protein			NC_003450.3	2565621	2566232	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019900	0	live	dapF	CGL_RS09670, NCgl1868	diaminopimelate epimerase	diaminopimelate epimerase			NC_003450.3	2051842	2052675	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019293	0	live	leuD	CGL_RS06560, NCgl1263	3-isopropylmalate dehydratase small subunit	3-isopropylmalate dehydratase small subunit			NC_003450.3	1381902	1382495	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019143	0	live	CGL_RS05780	CGL_RS05780, NCgl1113	protocatechuate 3,4-dioxygenase subunit beta	protocatechuate 3,4-dioxygenase subunit beta			NC_003450.3	1215952	1216839	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019141	0	live	CGL_RS05770	CGL_RS05770, NCgl1111	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase			NC_003450.3	1213269	1214861	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018972	0	live	CGL_RS04925	CGL_RS04925, NCgl0943	helix-turn-helix transcriptional regulator	helix-turn-helix transcriptional regulator			NC_003450.3	1040925	1041920	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018883	0	live	CGL_RS04470	CGL_RS04470, NCgl0854	dolichyl-phosphate-mannose--protein mannosyltransferase	dolichyl-phosphate-mannose--protein mannosyltransferase			NC_003450.3	942378	943940	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020646	0	live	CGL_RS01860	CGL_RS01860, NCgl0351	nucleotide sugar dehydrogenase	nucleotide sugar dehydrogenase			NC_003450.3	381948	383111	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020292	0	live	lepA	CGL_RS11605, NCgl2259	translation elongation factor 4	translation elongation factor 4			NC_003450.3	2482546	2484393	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019933	0	live	rpsO	CGL_RS09830, NCgl1901	30S ribosomal protein S15	30S ribosomal protein S15			NC_003450.3	2085433	2085702	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018691	0	live	CGL_RS03455	CGL_RS03455, NCgl0662	GTP-binding protein	GTP-binding protein			NC_003450.3	710517	711605	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44144929	0	live	CGL_RS02105	CGL_RS02105	30S ribosomal protein bS22	30S ribosomal protein bS22			NC_003450.3	436463	436564	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021321	0	live	brnE	CGL_RS01370, NCgl0255	branched-chain amino acid exporter BrnE	branched-chain amino acid exporter BrnE			NC_003450.3	277581	277907	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021001	0	live	CGL_RS15210	CGL_RS15210, NCgl2953	sugar porter family MFS transporter	sugar porter family MFS transporter			NC_003450.3	3258559	3260085	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020953	0	live	CGL_RS15005	CGL_RS15005, NCgl2909	D-amino acid dehydrogenase	D-amino acid dehydrogenase			NC_003450.3	3213932	3215164	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020948	0	live	CGL_RS14980	CGL_RS14980, NCgl2904	NADP-dependent malic enzyme	NADP-dependent malic enzyme			NC_003450.3	3208280	3209458	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020869	0	live	CGL_RS14560	CGL_RS14560, NCgl2826	superoxide dismutase	superoxide dismutase			NC_003450.3	3126393	3126995	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020382	0	live	CGL_RS12055	CGL_RS12055, NCgl2349	alkylhydroperoxidase domain protein	alkylhydroperoxidase domain protein			NC_003450.3	2575979	2577214	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020319	0	live	CGL_RS11745	CGL_RS11745, NCgl2286	carboxymuconolactone decarboxylase family protein	carboxymuconolactone decarboxylase family protein			NC_003450.3	2511428	2511880	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020132	0	live	mptC	CGL_RS10825, NCgl2100	alpha-(1-2)-mannopyranosyltransferase MptC	alpha-(1-2)-mannopyranosyltransferase MptC			NC_003450.3	2309818	2312256	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020129	0	live	mptD	CGL_RS10810, NCgl2097	alpha-(1-2)-mannopyranosyltransferase MptD	alpha-(1-2)-mannopyranosyltransferase MptD			NC_003450.3	2306315	2307625	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019435	0	live	phnD	CGL_RS07310, NCgl1405	phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	phosphate/phosphite/phosphonate ABC transporter substrate-binding protein			NC_003450.3	1537867	1538919	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019285	0	live	malP	CGL_RS06525, NCgl1255	maltodextrin phosphorylase MalP	maltodextrin phosphorylase MalP			NC_003450.3	1373347	1375734	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018866	0	live	CGL_RS04380	CGL_RS04380, NCgl0837	type B 50S ribosomal protein L31	type B 50S ribosomal protein L31			NC_003450.3	927474	927740	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019578	0	live	carA	CGL_RS08050, NCgl1548	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit			NC_003450.3	1707703	1708884	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019461	0	live	CGL_RS07450	CGL_RS07450, NCgl1431	S1C family serine protease	S1C family serine protease			NC_003450.3	1566468	1567109	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019017	0	live	ychF	CGL_RS05150, NCgl0988	redox-regulated ATPase YchF	redox-regulated ATPase YchF			NC_003450.3	1084380	1085465	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018870	0	live	CGL_RS04400	CGL_RS04400, NCgl0841	S1C family serine protease	S1C family serine protease			NC_003450.3	930326	931651	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018861	0	live	rpsN	CGL_RS04355, NCgl0832	30S ribosomal protein S14	30S ribosomal protein S14			NC_003450.3	924422	924727	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018638	0	live	CGL_RS03185	CGL_RS03185, NCgl0609	methionine ABC transporter ATP-binding protein	methionine ABC transporter ATP-binding protein			NC_003450.3	649111	650193	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020915	0	live	CGL_RS14815	CGL_RS14815, NCgl2871	heavy metal translocating P-type ATPase	heavy metal translocating P-type ATPase			NC_003450.3	3175028	3176905	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021400	0	live	CGL_RS01785	CGL_RS01785, NCgl0336	alpha/beta hydrolase family protein	alpha/beta hydrolase family protein			NC_003450.3	362054	363151	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020820	0	live	CGL_RS14335	CGL_RS14335, NCgl2779	alpha/beta hydrolase family protein	alpha/beta hydrolase family protein			NC_003450.3	3075538	3076563	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020418	0	live	cmrA	CGL_RS12255, NCgl2385	mycolate reductase	mycolate reductase			NC_003450.3	2618073	2618873	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020333	0	live	CGL_RS11815	CGL_RS11815, NCgl2300	aromatic ring-hydroxylating dioxygenase subunit alpha	aromatic ring-hydroxylating dioxygenase subunit alpha			NC_003450.3	2525100	2526230	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019168	0	live	CGL_RS05905	CGL_RS05905, NCgl1138	metalloregulator ArsR/SmtB family transcription factor	metalloregulator ArsR/SmtB family transcription factor			NC_003450.3	1244840	1245532	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019016	0	live	CGL_RS05145	CGL_RS05145, NCgl0987	alpha/beta hydrolase family protein	alpha/beta hydrolase family protein			NC_003450.3	1082948	1084183	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021340	0	live	CGL_RS01465	CGL_RS01465, NCgl0274	transglycosylase domain-containing protein	transglycosylase domain-containing protein			NC_003450.3	294001	296388	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020174	0	live	CGL_RS11020	CGL_RS11020, NCgl2141	nitrate/nitrite transporter	nitrate/nitrite transporter			NC_003450.3	2355522	2356847	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020137	0	live	CGL_RS10850	CGL_RS10850, NCgl2105	ROK family glucokinase	ROK family glucokinase			NC_003450.3	2316580	2317551	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019910	0	live	CGL_RS09720	CGL_RS09720, NCgl1878	amino acid ABC transporter permease	amino acid ABC transporter permease			NC_003450.3	2062441	2063262	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020358	0	live	CGL_RS11940	CGL_RS11940, NCgl2325	aromatic acid/H+ symport family MFS transporter	aromatic acid/H+ symport family MFS transporter			NC_003450.3	2552606	2553946	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019482	0	live	CGL_RS07555	CGL_RS07555, NCgl1452	ArsO family NAD(P)H-dependent flavin-containing monooxygenase	ArsO family NAD(P)H-dependent flavin-containing monooxygenase			NC_003450.3	1591938	1592966	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019208	0	live	CGL_RS06105	CGL_RS06105, NCgl1178	alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase	alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase			NC_003450.3	1289511	1291538	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019061	0	live	CGL_RS05370	CGL_RS05370, NCgl1031	aromatic acid/H+ symport family MFS transporter	aromatic acid/H+ symport family MFS transporter			NC_003450.3	1123531	1124826	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018587	0	live	glmM	CGL_RS02930, NCgl0558	phosphoglucosamine mutase	phosphoglucosamine mutase			NC_003450.3	596109	597452	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020781	0	live	CGL_RS14140	CGL_RS14140, NCgl2740	globin domain-containing protein	globin domain-containing protein			NC_003450.3	3026140	3027300	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020416	0	live	larC	CGL_RS12245, NCgl2383	nickel pincer cofactor biosynthesis protein LarC	nickel pincer cofactor biosynthesis protein LarC			NC_003450.3	2615937	2617121	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020131	0	live	CGL_RS10820	CGL_RS10820, NCgl2099	polyadenylate-specific 3'-exoribonuclease AS	polyadenylate-specific 3'-exoribonuclease AS			NC_003450.3	2309171	2309677	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019237	0	live	rbsD	CGL_RS06255, NCgl1207	D-ribose pyranase	D-ribose pyranase			NC_003450.3	1320952	1321323	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021500	0	live	rpsG	CGL_RS02530, NCgl0477	30S ribosomal protein S7	30S ribosomal protein S7			NC_003450.3	523069	523536	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020645	0	live	tilS	CGL_RS13450, NCgl2605	tRNA lysidine(34) synthetase TilS	tRNA lysidine(34) synthetase TilS			NC_003450.3	2870497	2871441	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019885	0	live	nrdR	CGL_RS09595, NCgl1853	transcriptional regulator NrdR	transcriptional regulator NrdR			NC_003450.3	2035428	2035880	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019600	0	live	ruvX	CGL_RS08155, NCgl1569	Holliday junction resolvase RuvX	Holliday junction resolvase RuvX			NC_003450.3	1726622	1727170	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019552	0	live	secG	CGL_RS07920, NCgl1522	preprotein translocase subunit SecG	preprotein translocase subunit SecG			NC_003450.3	1677046	1677279	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1018566	0	live	rpsM	CGL_RS02825, NCgl0537	30S ribosomal protein S13	30S ribosomal protein S13			NC_003450.3	573816	574184	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1021438	0	live	hemC	CGL_RS02125, NCgl0403	hydroxymethylbilane synthase	hydroxymethylbilane synthase			NC_003450.3	439909	440817	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020959	0	live	leuS	CGL_RS15035, NCgl2915	leucine--tRNA ligase	leucine--tRNA ligase			NC_003450.3	3219776	3222634	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019976	0	live	rlmN	CGL_RS10045, NCgl1944	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN			NC_003450.3	2134451	2135551	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019131	0	live	cydC	CGL_RS05720, NCgl1101	thiol reductant ABC exporter subunit CydC	thiol reductant ABC exporter subunit CydC			NC_003450.3	1197987	1199543	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020185	0	live	CGL_RS11065	CGL_RS11065, NCgl2152	galactokinase family protein	galactokinase family protein			NC_003450.3	2367792	2369087	plus	0		
196627	Corynebacterium glutamicum ATCC 13032	44156745	0	live	grtA	CGL_RS15505	type I toxin-antitoxin system antitoxin GrtA	type I toxin-antitoxin system antitoxin GrtA			NC_003450.3	3252131	3252301	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44156744	0	live	grtB	CGL_RS15500	type I toxin-antitoxin system antitoxin GrtB	type I toxin-antitoxin system antitoxin GrtB			NC_003450.3	3251741	3251899	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	44156743	0	live	grtC	CGL_RS15495	type I toxin-antitoxin system antitoxin GrtC	type I toxin-antitoxin system antitoxin GrtC			NC_003450.3	3251464	3251619	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020405	0	live	musI	CGL_RS12180, NCgl2372	ABC transport system MusEFGK2I component MusI	ABC transport system MusEFGK2I component MusI			NC_003450.3	2603943	2604584	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1020080	0	live	CGL_RS10565	CGL_RS10565, NCgl2048	cobalamin-independent methionine synthase II family protein	cobalamin-independent methionine synthase II family protein			NC_003450.3	2247004	2248209	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019985	0	live	dprA	CGL_RS10090, NCgl1953	DNA-processing protein DprA	DNA-processing protein DprA			NC_003450.3	2142882	2144066	minus	0		
196627	Corynebacterium glutamicum ATCC 13032	1019500	0	live	meaB	CGL_RS07660, NCgl1470	methylmalonyl Co-A mutase-associated GTPase MeaB	methylmalonyl Co-A mutase-associated GTPase MeaB			NC_003450.3	1611147	1612238	minus	0		
